,last_scraped,id,host_id,host_is_superhost,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,occ_rate,monthly_income,multi_listing_host,neighborhood
97140,2021-02-20,38410752,30995912,1,37203.0,36.15508,-86.77051,Condominium,Entire home/apt,6,1.0,3.0,118.0,2.0,1125.0,20,40,63,64,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12.0,0.4747397260273972,1703.92,1,Downtown
97141,2021-02-20,38414300,104850762,1,37203.0,36.13687,-86.79098,House,Entire home/apt,12,4.0,10.0,416.0,2.0,95.0,23,47,69,34,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,18.0,0.13150684931506848,1664.0,1,South_Nashville
97142,2021-02-20,38429556,223871319,1,37203.0,36.18377,-86.7953,House,Entire home/apt,10,3.5,5.0,219.0,2.0,7.0,19,49,72,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,876.0,0,Downtown
97143,2021-02-20,38432108,120559964,1,37209.0,36.14134,-86.84215999999998,House,Entire home/apt,10,2.0,5.0,121.0,30.0,365.0,21,51,81,3,100.0,9.0,9.0,10.0,9.0,10.0,10.0,0,3.0,0.3747945205479452,1379.4,1,West_Nashville
97144,2021-02-20,38432528,31283396,0,37207.0,36.23656,-86.81795,Guest suite,Private room,2,1.5,1.0,30.0,5.0,1125.0,0,0,0,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,4.0,0.13150684931506848,120.0,1,Parkwood
97145,2021-02-21,38433426,31283396,0,37207.0,36.24513,-86.82074,Guest suite,Private room,2,1.5,1.0,25.0,5.0,1125.0,0,5,35,8,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,4.0,0.3287671232876712,249.99999999999997,1,Parkwood
97146,2021-02-20,38433720,28025309,1,37203.0,36.17566,-86.78222,Condominium,Entire home/apt,6,1.5,3.0,90.0,2.0,29.0,11,34,64,58,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.26301369863013696,720.0,1,Downtown
97147,2021-02-19,38438751,223345462,1,37203.0,36.16806,-86.80179,House,Entire home/apt,10,2.0,5.0,145.0,1.0,21.0,13,22,32,43,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,3.0,0.5260273972602739,2320.0,1,Downtown
97148,2021-02-20,38459485,293208494,0,37203.0,36.16023,-86.8267,Apartment,Entire home/apt,5,1.0,2.0,89.0,30.0,1125.0,30,60,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1,North_Nashville
97149,2021-02-19,38461435,223345462,1,37203.0,36.16777,-86.80015999999998,House,Entire home/apt,16,4.0,10.0,370.0,1.0,21.0,15,28,36,9,96.0,9.0,10.0,10.0,10.0,9.0,10.0,1,3.0,0.0789041095890411,888.0000000000001,1,Downtown
97150,2021-02-20,38479551,30995912,1,37216.0,36.23358,-86.73156999999998,House,Entire home/apt,4,2.5,3.0,431.0,3.0,1125.0,10,25,40,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12.0,0.09271232876712328,1215.4199999999998,1,East_Nashville
97151,2021-02-20,38488459,101426897,1,37207.0,36.1876,-86.81428000000002,Townhouse,Entire home/apt,10,3.5,11.0,175.0,2.0,1125.0,18,40,67,22,95.0,10.0,9.0,9.0,10.0,9.0,9.0,0,150.0,0.26301369863013696,1399.9999999999998,1,North_Nashville
97152,2021-02-19,38491975,291090128,0,37207.0,36.21511,-86.82154,House,Entire home/apt,8,2.0,3.0,275.0,2.0,1125.0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.03156164383561644,264.0,0,North_Nashville
97153,2021-02-20,38492922,293530741,1,37203.0,36.15445,-86.77513,Apartment,Entire home/apt,9,2.0,4.0,135.0,2.0,30.0,16,37,56,39,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,540.0,0,Downtown
97154,2021-02-20,38493244,83939501,1,37216.0,36.18844,-86.71526999999998,Guest suite,Entire home/apt,2,1.0,1.0,69.0,2.0,1125.0,14,29,59,57,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0,0.39452054794520547,828.0,0,East_Nashville
97155,2021-02-20,38494269,34316903,1,37203.0,36.15013,-86.79308,Condominium,Entire home/apt,4,1.0,2.0,135.0,2.0,1125.0,14,38,61,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,9.0,0.22882191780821917,939.6,1,Downtown
97156,2021-02-20,38518469,171176713,1,37203.0,36.15244000000001,-86.78538,Apartment,Entire home/apt,4,1.0,2.0,118.0,2.0,365.0,0,0,8,25,98.0,10.0,10.0,9.0,10.0,10.0,9.0,1,11.0,0.19331506849315067,693.8399999999999,1,Downtown
97157,2021-02-20,38539156,36393087,1,37207.0,36.20509000000001,-86.74432,Condominium,Entire home/apt,10,3.5,5.0,207.0,2.0,1125.0,30,60,84,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.0,0.11441095890410959,720.36,1,East_Nashville
97158,2021-02-21,38547273,205597402,1,37203.0,36.13916,-86.79338,Apartment,Entire home/apt,2,1.0,2.0,55.0,1.0,365.0,0,0,0,76,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.0,0.5260273972602739,880.0,1,South_Nashville
97159,2021-02-20,38574170,85360355,0,37207.0,36.20422,-86.74337,House,Entire home/apt,10,3.0,9.0,146.0,1.0,365.0,29,59,89,7,100.0,10.0,10.0,10.0,9.0,9.0,9.0,0,75.0,0.053917808219178076,239.43999999999997,1,East_Nashville
97160,2021-02-20,38574477,252995201,1,37214.0,36.20356,-86.6786,Apartment,Entire home/apt,2,1.0,2.0,148.0,2.0,31.0,0,20,50,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.06706849315068493,301.92,1,Donelson
97161,2021-02-20,38575189,7894194,0,37203.0,36.15104,-86.80428,Apartment,Entire home/apt,3,1.0,1.0,63.0,1.0,30.0,22,49,76,127,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,17.0,0.7,1341.3749999999998,1,North_Nashville
97162,2021-02-19,38575266,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,8,2.0,5.0,217.0,1.0,90.0,15,40,67,55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,51.0,0.26301369863013696,1736.0,1,Downtown
97163,2021-02-19,38576367,261536842,1,37203.0,36.16055,-86.77789,Guest suite,Hotel room,2,1.0,1.0,299.0,1.0,1125.0,0,0,19,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,14.0,0.00789041095890411,71.75999999999999,1,Downtown
97164,2021-02-19,38576572,261536842,1,37203.0,36.15983,-86.77784,Guest suite,Hotel room,2,1.0,1.0,299.0,1.0,1125.0,0,0,19,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,14.0,0.024986301369863014,227.24,1,Downtown
97165,2021-02-21,38580261,27614722,1,37203.0,36.17148,-86.79224,House,Entire home/apt,10,2.5,3.0,201.0,2.0,30.0,21,46,72,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.39452054794520547,2412.0,0,Downtown
97166,2021-02-20,38582037,257075664,1,37212.0,36.12785,-86.79,Apartment,Entire home/apt,2,1.0,1.0,119.0,3.0,1125.0,10,27,51,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12.0,0.16372602739726025,592.62,1,Midtown
97167,2021-02-19,38582862,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,6,1.0,3.0,146.0,1.0,90.0,29,59,89,45,95.0,9.0,10.0,10.0,10.0,10.0,9.0,1,51.0,0.7,3108.583333333333,1,Downtown
97168,2021-02-20,38582871,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,7,2.0,4.0,174.0,1.0,90.0,28,55,85,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,51.0,0.6575342465753424,3480.0,1,Downtown
97169,2021-02-19,38599454,261536842,1,37203.0,36.16048,-86.77809,Guest suite,Hotel room,4,1.0,2.0,299.0,1.0,1125.0,0,0,16,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,14.0,0.022356164383561646,203.32000000000002,1,Downtown
97170,2021-02-20,38600592,65532217,0,37215.0,36.11114,-86.78954,Apartment,Entire home/apt,4,1.0,2.0,67.0,2.0,18.0,18,48,78,25,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1.0,0.19857534246575342,404.68,0,Midtown
97171,2021-02-20,38600886,159734923,1,37211.0,36.07699,-86.7152,House,Entire home/apt,12,3.0,10.0,337.0,3.0,1125.0,23,49,75,15,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,3.0,0.18147945205479452,1860.24,1,Southeast_Nashville
97172,2021-02-20,38602517,83188750,1,37207.0,36.18434,-86.75397,Townhouse,Entire home/apt,4,2.5,2.0,163.0,2.0,1125.0,29,46,71,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.22882191780821917,1134.48,0,East_Nashville
97173,2021-02-20,38603027,1445093,1,37203.0,36.15794,-86.8156,House,Entire home/apt,10,2.5,10.0,181.0,2.0,59.0,17,44,71,20,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,15.0,0.16043835616438354,883.28,1,North_Nashville
97174,2021-02-20,38604457,224851351,1,37203.0,36.1501,-86.80615,Apartment,Entire home/apt,6,1.0,3.0,328.0,2.0,1125.0,0,0,4,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,23.0,0.13150684931506848,1311.9999999999998,1,North_Nashville
97175,2021-02-20,38604798,224851351,1,37203.0,36.15072,-86.80498,Apartment,Entire home/apt,6,1.0,3.0,190.0,2.0,1125.0,30,60,90,32,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,23.0,0.13150684931506848,759.9999999999999,1,North_Nashville
97176,2021-02-19,38608424,4988620,0,37206.0,36.18279,-86.71413000000003,House,Entire home/apt,4,1.0,1.0,104.0,30.0,300.0,29,59,89,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.7,2214.3333333333335,0,East_Nashville
97177,2021-02-21,38625690,294421520,1,37211.0,36.09951,-86.72511,House,Entire home/apt,6,1.0,3.0,85.0,1.0,1125.0,0,0,0,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.22750684931506848,588.1999999999999,0,South_Nashville
97178,2021-02-20,38626362,35100052,1,37207.0,36.20611,-86.73725,Guest suite,Entire home/apt,4,1.0,2.0,57.0,1.0,1125.0,19,19,19,20,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,0.39452054794520547,684.0,1,East_Nashville
97179,2021-02-20,38646810,28196034,1,37215.0,36.1135,-86.77614,House,Entire home/apt,7,1.0,5.0,186.0,2.0,1125.0,22,52,82,14,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,18.0,0.12098630136986302,684.48,1,Midtown
97180,2021-02-20,38662647,30995912,1,37216.0,36.22551,-86.72273,House,Entire home/apt,4,2.0,3.0,215.0,4.0,1125.0,12,25,49,13,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,12.0,0.2156712328767123,1410.3999999999999,1,East_Nashville
97181,2021-02-21,38664631,174285435,1,37209.0,36.13913,-86.8405,House,Entire home/apt,12,3.0,9.0,374.0,2.0,1125.0,0,0,0,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,1495.9999999999998,0,West_Nashville
97182,2021-02-20,38673631,149105487,1,37203.0,36.15438,-86.77601999999997,Apartment,Entire home/apt,4,1.0,2.0,76.0,1.0,1125.0,27,57,87,51,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5.0,0.13150684931506848,304.0,1,Downtown
97183,2021-02-20,38674099,20827071,1,37207.0,36.18226,-86.76982,House,Entire home/apt,8,2.0,4.0,207.0,1.0,1125.0,25,50,76,35,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,7.0,0.2695890410958904,1697.3999999999999,1,East_Nashville
97184,2021-02-20,38674198,158325263,1,37206.0,36.17071,-86.76268,House,Entire home/apt,6,1.0,4.0,95.0,30.0,1125.0,20,50,80,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.3156164383561644,912.0,1,East_Nashville
97185,2021-02-20,38692669,293208494,0,37203.0,36.16013,-86.82704,Apartment,Entire home/apt,2,1.0,3.0,89.0,30.0,1125.0,21,51,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1,North_Nashville
97186,2021-02-20,38693715,274745775,1,37203.0,36.13188,-86.78191,House,Entire home/apt,10,4.0,5.0,221.0,2.0,29.0,0,0,0,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2.0,0.23671232876712328,1591.1999999999998,1,South_Nashville
97187,2021-02-19,38699384,121235121,0,37013.0,36.03606,-86.67447,House,Entire home/apt,10,2.0,5.0,136.0,2.0,1125.0,0,0,0,8,90.0,9.0,10.0,10.0,10.0,10.0,10.0,1,14.0,0.061808219178082185,255.67999999999998,1,Antioch
97188,2021-02-20,38705029,29474549,1,37203.0,36.15828,-86.81692,Townhouse,Entire home/apt,10,3.5,10.0,350.0,2.0,29.0,29,56,84,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.10126027397260273,1078.0,0,North_Nashville
97189,2021-02-20,38705587,3324376,0,37203.0,36.16377,-86.80243,Apartment,Entire home/apt,4,1.0,2.0,80.0,1.0,1125.0,16,46,76,25,90.0,9.0,10.0,10.0,10.0,8.0,9.0,1,10.0,0.13150684931506848,320.0,1,Downtown
97190,2021-02-21,38716138,194953121,0,37216.0,36.22098,-86.7079,Condominium,Entire home/apt,4,1.0,4.0,71.0,2.0,182.0,14,44,73,2,90.0,10.0,10.0,9.0,10.0,7.0,10.0,1,54.0,0.01578082191780822,34.080000000000005,1,East_Nashville
97191,2021-02-20,38719402,115505661,1,37203.0,36.1455,-86.78384,House,Entire home/apt,12,4.0,16.0,539.0,2.0,1125.0,15,34,60,24,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,54.0,0.21435616438356161,3514.2799999999997,1,South_Nashville
97192,2021-02-20,38719620,296069806,1,37203.0,36.14612,-86.78985,House,Entire home/apt,8,3.5,4.0,457.0,2.0,1125.0,0,0,0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.11967123287671233,1663.48,0,Downtown
97193,2021-02-20,38720050,296073712,1,37203.0,36.11991,-86.76850999999998,House,Entire home/apt,8,3.5,6.0,274.0,1.0,28.0,29,52,72,26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.2012054794520548,1676.8800000000003,0,South_Nashville
97194,2021-02-20,38720598,3324376,0,37203.0,36.16384,-86.80221,Apartment,Entire home/apt,6,1.0,3.0,97.0,2.0,1125.0,30,60,90,14,80.0,8.0,9.0,8.0,8.0,7.0,8.0,1,10.0,0.10783561643835615,318.15999999999997,1,Downtown
97195,2021-02-20,38723091,3324376,0,37203.0,36.16423,-86.80169000000002,Apartment,Entire home/apt,6,1.0,3.0,106.0,2.0,1125.0,24,54,84,21,77.0,8.0,9.0,8.0,9.0,6.0,8.0,1,10.0,0.16043835616438354,517.28,1,Downtown
97196,2021-02-20,38725745,3324376,0,37203.0,36.16397,-86.80105999999998,Apartment,Entire home/apt,6,1.0,3.0,100.0,2.0,1125.0,9,34,64,36,87.0,9.0,9.0,10.0,10.0,8.0,9.0,1,10.0,0.2774794520547945,844.0000000000001,1,Downtown
97197,2021-02-19,38728344,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,6,2.0,3.0,148.0,1.0,90.0,29,59,89,41,93.0,10.0,10.0,9.0,10.0,10.0,9.0,1,51.0,0.39452054794520547,1776.0000000000002,1,Downtown
97198,2021-02-21,38729037,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,7,2.0,4.0,178.0,1.0,90.0,28,58,88,41,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,51.0,0.26301369863013696,1423.9999999999998,1,Downtown
97199,2021-02-21,38729338,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,6,2.0,4.0,167.0,1.0,90.0,30,60,90,31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,51.0,0.26301369863013696,1335.9999999999998,1,Downtown
97200,2021-02-20,38746640,103365676,1,37203.0,36.16372,-86.78087,Apartment,Entire home/apt,4,1.0,2.0,115.0,1.0,90.0,24,51,81,75,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,51.0,0.7,2448.541666666667,1,Downtown
97201,2021-02-20,38748013,296100213,1,37216.0,36.2155,-86.71871999999998,House,Entire home/apt,6,2.0,3.0,156.0,1.0,365.0,16,41,68,36,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.13150684931506848,624.0,0,East_Nashville
97202,2021-02-20,38750648,101426897,1,37209.0,36.15949000000001,-86.88028,House,Entire home/apt,10,3.5,6.0,131.0,2.0,1125.0,21,43,66,32,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,150.0,0.24723287671232874,985.12,1,West_Nashville
97203,2021-02-20,38754490,2442207,1,37207.0,36.1869,-86.80398000000002,House,Entire home/apt,12,3.5,12.0,220.0,2.0,28.0,18,43,61,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,6.0,0.5260273972602739,3520.0,1,North_Nashville
97204,2021-02-20,38772349,162420292,0,37214.0,36.15969000000001,-86.67721999999998,House,Entire home/apt,8,2.0,6.0,150.0,2.0,7.0,8,13,19,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.13150684931506848,599.9999999999999,0,Donelson
97205,2021-02-20,38774213,17726836,0,37203.0,36.14823,-86.79552,Apartment,Entire home/apt,6,1.0,2.0,94.0,2.0,1125.0,19,41,64,24,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,8.0,0.13150684931506848,376.0,1,Downtown
97206,2021-02-19,38869554,4906819,1,37214.0,36.16105,-86.64349,Townhouse,Entire home/apt,5,1.5,4.0,75.0,30.0,180.0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.1578082191780822,360.0,0,Donelson
97207,2021-02-20,38869807,293718433,1,37203.0,36.13168,-86.78174,Townhouse,Entire home/apt,8,4.0,4.0,224.0,2.0,365.0,17,35,52,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.26301369863013696,1791.9999999999998,0,South_Nashville
97208,2021-02-20,38879076,126174,0,37207.0,36.17421,-86.76335999999998,Condominium,Entire home/apt,2,1.5,1.0,64.0,30.0,365.0,0,0,0,2,90.0,6.0,10.0,10.0,10.0,10.0,10.0,0,33.0,0.2564383561643836,499.2000000000001,1,East_Nashville
97209,2021-02-20,38894763,236626306,1,37206.0,36.19002,-86.73517,House,Entire home/apt,10,3.0,6.0,420.0,30.0,1125.0,30,60,90,11,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,3.0,0.7,8942.5,1,East_Nashville
97210,2021-02-20,38902327,297936066,1,37203.0,36.15937,-86.80679,Condominium,Entire home/apt,8,1.0,4.0,124.0,2.0,1125.0,9,31,52,58,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.604931506849315,2281.5999999999995,0,North_Nashville
97211,2021-02-19,38904144,3645195,1,37203.0,36.15555,-86.77579,Apartment,Entire home/apt,6,2.0,3.0,550.0,1.0,1125.0,0,0,0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.09468493150684931,1584.0,0,Downtown
97212,2021-02-20,38904250,171176713,1,37203.0,36.15116,-86.78466999999998,Apartment,Entire home/apt,4,1.5,2.0,126.0,2.0,365.0,6,16,46,61,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,11.0,0.48526027397260274,1859.76,1,Downtown
97213,2021-02-20,38905561,48677609,1,37214.0,36.1763,-86.69119,Guest suite,Private room,4,1.0,2.0,79.0,1.0,1125.0,24,48,70,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.0,0.09336986301369862,224.36,1,Donelson
97214,2021-02-20,38912687,146449817,0,37203.0,36.18136,-86.79518,Townhouse,Entire home/apt,7,3.0,3.0,375.0,2.0,1125.0,29,59,89,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.017095890410958905,195.0,0,Downtown
97215,2021-02-20,38922737,30995912,1,37203.0,36.15513,-86.77056999999998,Apartment,Entire home/apt,8,1.0,4.0,199.0,2.0,1125.0,13,39,69,56,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12.0,0.4326575342465753,2618.84,1,Downtown
97216,2021-02-19,38929460,20061031,0,37209.0,36.16037,-86.86879,Townhouse,Entire home/apt,8,3.5,3.0,99.0,2.0,1125.0,0,0,0,1,60.0,10.0,6.0,10.0,10.0,10.0,10.0,0,1.0,0.014465753424657534,43.56,0,West_Nashville
97217,2021-02-21,38954713,244931142,1,37209.0,36.13535,-86.86126999999998,House,Entire home/apt,12,3.0,4.0,199.0,2.0,60.0,0,0,0,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.1578082191780822,955.1999999999999,0,West_Nashville
97218,2021-02-20,38958675,255636174,1,37203.0,36.15577,-86.77620999999998,Apartment,Entire home/apt,4,1.0,3.0,108.0,1.0,1125.0,29,59,89,104,94.0,10.0,9.0,9.0,9.0,10.0,9.0,1,10.0,0.7,2299.5,1,Downtown
97219,2021-02-20,38961419,298467095,1,37013.0,36.06956,-86.65995,House,Entire home/apt,8,2.0,6.0,143.0,3.0,10.0,25,46,70,31,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.0,0.37479452054794515,1630.1999999999998,0,Antioch
97220,2021-02-20,38973471,80290403,1,37207.0,36.19573,-86.77068,House,Entire home/apt,8,2.0,3.0,94.0,1.0,1125.0,10,18,24,100,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0,0.6575342465753424,1880.0,0,East_Nashville
97221,2021-02-20,38977488,298609786,1,37206.0,36.18302,-86.71684,House,Entire home/apt,8,1.0,6.0,168.0,1.0,1125.0,6,21,40,58,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.5260273972602739,2688.0,0,East_Nashville
97222,2021-02-20,38979509,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,3,1.0,1.0,66.0,1.0,30.0,29,59,89,48,88.0,9.0,9.0,10.0,9.0,10.0,9.0,1,17.0,0.13150684931506848,264.0,1,North_Nashville
97223,2021-02-20,38979679,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,3,1.0,1.0,63.0,1.0,30.0,27,57,87,61,89.0,9.0,9.0,10.0,9.0,9.0,9.0,1,17.0,0.39452054794520547,756.0,1,North_Nashville
97224,2021-02-20,38979816,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,3,1.0,1.0,67.0,1.0,30.0,24,49,79,103,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1,17.0,0.5260273972602739,1072.0,1,North_Nashville
97225,2021-02-20,38979853,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,3,1.0,1.0,63.0,1.0,30.0,28,58,83,85,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1,17.0,0.5260273972602739,1008.0,1,North_Nashville
97226,2021-02-20,38979901,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,4,1.0,2.0,63.0,1.0,30.0,27,57,87,59,87.0,9.0,9.0,10.0,9.0,9.0,9.0,1,17.0,0.6575342465753424,1260.0,1,North_Nashville
97227,2021-02-20,38980983,7894194,0,37203.0,36.1498,-86.8051,Apartment,Entire home/apt,4,1.0,2.0,66.0,1.0,30.0,24,54,84,61,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,17.0,0.39452054794520547,792.0,1,North_Nashville
97228,2021-02-20,38981066,7894194,0,37203.0,36.14979,-86.80490999999998,Apartment,Entire home/apt,4,1.0,2.0,63.0,1.0,30.0,28,58,88,45,92.0,9.0,10.0,10.0,10.0,10.0,9.0,1,17.0,0.5260273972602739,1008.0,1,North_Nashville
97229,2021-02-20,38981151,7894194,0,37203.0,36.15097,-86.80421,Apartment,Entire home/apt,4,1.0,2.0,63.0,1.0,30.0,28,58,88,58,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,17.0,0.13150684931506848,252.0,1,North_Nashville
97230,2021-02-20,38982450,279751998,1,37203.0,36.15489,-86.77541,Apartment,Entire home/apt,4,1.0,1.0,98.0,1.0,21.0,18,43,71,70,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,0.26301369863013696,784.0,0,Downtown
97231,2021-02-20,38982576,88959664,1,37207.0,36.1955,-86.77695,Townhouse,Entire home/apt,10,2.5,7.0,244.0,2.0,180.0,19,49,77,77,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,9.0,0.5260273972602739,3903.9999999999995,1,North_Nashville
97232,2021-02-19,39022568,294520959,0,37212.0,36.13502,-86.80069,Condominium,Entire home/apt,4,1.0,2.0,159.0,1.0,1125.0,0,0,0,6,90.0,10.0,8.0,10.0,10.0,10.0,10.0,1,55.0,0.04997260273972603,241.68,1,Midtown
97233,2021-02-20,39031568,1445093,1,37203.0,36.14683,-86.78589000000002,House,Entire home/apt,10,2.5,8.0,196.0,2.0,1125.0,0,21,51,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,15.0,0.17753424657534247,1058.4,1,South_Nashville
97234,2021-02-20,39032607,1445093,1,37203.0,36.14726,-86.7866,House,Entire home/apt,10,2.5,8.0,196.0,2.0,1125.0,17,36,66,34,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,15.0,0.26301369863013696,1568.0,1,South_Nashville
97235,2021-02-20,39034225,1445093,1,37203.0,36.14739,-86.78599,House,Entire home/apt,10,2.5,8.0,236.0,2.0,1125.0,19,46,76,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,15.0,0.13150684931506848,943.9999999999999,1,South_Nashville
97236,2021-02-20,39034408,1445093,1,37203.0,36.1458,-86.78652,House,Entire home/apt,10,2.5,8.0,215.0,2.0,1125.0,21,51,81,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,15.0,0.16964383561643837,1109.4,1,South_Nashville
97237,2021-02-20,39036791,200257566,1,37218.0,36.21218,-86.85580999999998,House,Entire home/apt,6,2.0,3.0,300.0,2.0,12.0,29,59,89,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1.0,0.03156164383561644,288.0,0,Whites_Creek
97238,2021-02-20,39036983,220961530,1,37203.0,36.17774,-86.80485,House,Entire home/apt,10,2.5,6.0,132.0,3.0,1125.0,18,39,44,31,94.0,10.0,10.0,10.0,10.0,8.0,10.0,0,2.0,0.3807123287671233,1528.56,1,North_Nashville
97239,2021-02-19,39045135,294520959,0,37212.0,36.13546,-86.80211,Condominium,Entire home/apt,4,1.0,2.0,159.0,1.0,1125.0,0,0,0,5,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,55.0,0.0433972602739726,209.88000000000002,1,Midtown
97240,2021-02-19,39046185,294520959,0,37212.0,36.13517,-86.80174,Condominium,Entire home/apt,4,1.0,2.0,159.0,1.0,1125.0,0,0,0,5,72.0,7.0,10.0,8.0,7.0,10.0,8.0,1,55.0,0.04076712328767123,197.16,1,Midtown
