listing_id,available,minimum_nights,maximum_nights
32284340,171,403.0,114610.0
32284446,175,405.0,114975.0
32284534,0,403.0,114610.0
32284585,178,405.0,114975.0
32284671,19,405.0,114975.0
32284709,0,407.0,115340.0
32284749,171,405.0,114975.0
32284822,174,405.0,114975.0
32284888,171,405.0,114975.0
32284941,143,405.0,114975.0
32285005,177,405.0,114975.0
32303061,227,945.0,354375.0
32303910,241,1035.0,35280.0
32307914,22,945.0,354375.0
32308337,171,405.0,114975.0
32308391,180,405.0,114975.0
32308420,171,405.0,114975.0
32308816,303,945.0,35280.0
32309171,149,405.0,114975.0
32309211,175,405.0,114975.0
32309249,172,405.0,114975.0
32309872,299,945.0,35280.0
32310188,65,346.0,354375.0
32310247,190,945.0,9135.0
32311791,179,403.0,114610.0
32311842,139,405.0,114975.0
32311877,155,405.0,114975.0
32311916,169,405.0,114975.0
32311943,180,405.0,114975.0
32312578,152,405.0,114975.0
32312615,180,405.0,114975.0
32312650,180,405.0,114975.0
32312679,19,405.0,114975.0
32312712,180,405.0,114975.0
32313837,0,632.0,355500.0
32315342,224,315.0,354375.0
32317150,236,315.0,354375.0
32317601,0,632.0,355500.0
32332212,174,405.0,114975.0
32332298,163,403.0,114610.0
32337830,58,990.0,354375.0
32338225,311,630.0,354375.0
32342412,168,405.0,354375.0
32354022,235,684.0,354375.0
32354966,198,731.0,355500.0
32355503,224,677.0,354375.0
32356127,215,720.0,354375.0
32356683,136,709.0,8820.0
32364875,77,493.0,1884.0
32366065,140,28350.0,354375.0
32379008,315,945.0,354375.0
32383072,298,630.0,57330.0
32383961,87,630.0,354375.0
32384469,18,945.0,9450.0
32397810,269,630.0,354375.0
32400472,211,628.0,353250.0
32402667,0,9480.0,355500.0
32406916,253,675.0,354375.0
32407827,0,406.0,355500.0
32408377,146,315.0,354375.0
32418014,46,628.0,353250.0
32423536,300,810.0,354375.0
32441999,314,628.0,56520.0
32445764,255,315.0,354375.0
32461038,268,630.0,354375.0
32463643,315,9450.0,354375.0
32465664,291,403.0,354375.0
32465681,296,403.0,354375.0
32467834,294,403.0,354375.0
32467847,286,403.0,354375.0
32472041,144,630.0,354375.0
32490266,0,2212.0,355500.0
32492775,0,948.0,355500.0
32495834,254,405.0,354375.0
32495864,214,8820.0,354375.0
32500148,245,630.0,354375.0
32501082,220,630.0,354375.0
32503093,102,506.0,115340.0
32504755,0,632.0,18960.0
32519393,87,315.0,354375.0
32526633,275,405.0,354375.0
32551176,220,457.0,354375.0
32551715,0,948.0,2212.0
32567134,257,9450.0,315000.0
32567363,72,405.0,114975.0
32568199,129,405.0,114975.0
32568417,90,405.0,114975.0
32568787,95,405.0,114975.0
32568906,84,405.0,114975.0
32573926,14,628.0,353250.0
32575015,306,630.0,354375.0
32581018,290,649.0,14490.0
32592512,0,316.0,355500.0
32595186,289,768.0,355500.0
32603179,182,315.0,354375.0
32603808,178,315.0,354375.0
32614779,0,316.0,355500.0
32620133,315,630.0,354375.0
32638108,270,630.0,354375.0
32640226,74,628.0,353250.0
32646353,0,316.0,355500.0
32655720,218,636.0,57330.0
32658293,237,630.0,354375.0
32660278,0,632.0,355500.0
32662312,90,630.0,2205.0
32663556,265,9450.0,354375.0
32666179,223,636.0,57330.0
32687402,254,316.0,355500.0
32692115,0,799.0,355500.0
32710910,213,403.0,353250.0
32712863,293,759.0,9420.0
32724463,236,628.0,353250.0
32726384,265,9765.0,354375.0
32736724,0,9420.0,353250.0
32739076,289,630.0,114975.0
32747443,0,316.0,355500.0
32759754,133,1260.0,354375.0
32765613,44,9480.0,28440.0
32767931,0,9480.0,355500.0
32769354,88,628.0,353250.0
32777010,275,768.0,355500.0
32777370,231,813.0,353250.0
32779311,256,1035.0,9135.0
32809031,272,768.0,355500.0
32810502,48,720.0,354375.0
32812317,314,504.0,114975.0
32817035,50,720.0,4410.0
32830795,177,918.0,9164.0
32841388,287,403.0,354375.0
32841410,286,403.0,354375.0
32841428,289,403.0,354375.0
32841449,280,403.0,354375.0
32842187,227,795.0,354375.0
32846723,0,2212.0,355500.0
32847983,301,795.0,354375.0
32848690,268,797.0,354375.0
32857443,253,405.0,9450.0
32859747,0,1580.0,1580.0
32861109,0,632.0,355500.0
32862259,0,497.0,355500.0
32866200,0,630.0,354375.0
32868606,288,797.0,354375.0
32869497,306,1575.0,354375.0
32869595,249,630.0,354375.0
32870653,270,795.0,354375.0
32871329,262,797.0,354375.0
32872307,176,630.0,9450.0
32886505,0,630.0,354375.0
32895997,0,628.0,353250.0
32922930,250,615.0,354375.0
32933717,0,948.0,2212.0
32935551,165,948.0,355500.0
32935765,46,315.0,4410.0
32939508,302,315.0,354375.0
32942800,3,315.0,354375.0
32952571,312,630.0,354375.0
32958841,132,1260.0,354375.0
32963904,269,315.0,2520.0
32980556,178,315.0,4410.0
32983766,0,316.0,12640.0
32986701,269,630.0,354375.0
32987908,128,945.0,354375.0
32990740,184,1242.0,354375.0
32992170,140,9450.0,354375.0
33013006,75,315.0,354375.0
33017745,269,950.0,15750.0
33020365,89,630.0,354375.0
33037600,312,942.0,353250.0
33039071,56,405.0,354375.0
33069060,97,945.0,354375.0
33090426,0,320.0,18840.0
33090435,0,322.0,18960.0
33091529,0,383.0,355500.0
33094538,114,450.0,354375.0
33095170,0,322.0,18960.0
33095212,0,322.0,18960.0
33095963,306,672.0,67200.0
33112268,74,315.0,354375.0
33127704,0,316.0,355500.0
33129470,0,316.0,1896.0
33153162,182,630.0,354375.0
33164440,0,452.0,355500.0
33165041,0,357.0,18960.0
33165102,27,405.0,354375.0
33186192,175,628.0,353250.0
33187241,0,632.0,2212.0
33189174,305,630.0,354375.0
33192265,209,945.0,354375.0
33192778,147,403.0,353250.0
33194007,247,630.0,354375.0
33194843,179,753.0,9135.0
33196002,285,383.0,114975.0
33197639,164,630.0,354375.0
33198541,0,316.0,2212.0
33216358,177,315.0,9450.0
33223288,52,315.0,354375.0
33223973,292,630.0,114975.0
33235970,276,630.0,354375.0
33242189,304,452.0,355500.0
33246343,292,793.0,353250.0
33246997,288,795.0,354375.0
33247174,171,630.0,354375.0
33247916,0,314.0,353250.0
33247929,252,795.0,354375.0
33248413,49,630.0,12600.0
33248440,292,630.0,114975.0
33250628,69,315.0,354375.0
33252204,0,632.0,355500.0
33252562,248,630.0,354375.0
33253411,279,797.0,354375.0
33256235,78,630.0,354375.0
33266760,302,630.0,354375.0
33269267,0,322.0,18960.0
33275918,134,405.0,354375.0
33288277,179,405.0,354375.0
33290506,286,945.0,35280.0
33293671,177,630.0,1575.0
33332556,292,628.0,114610.0
33340551,311,644.0,354375.0
33340770,282,797.0,354375.0
33342030,0,632.0,355500.0
33342479,279,795.0,354375.0
33342859,0,632.0,355500.0
33345884,100,450.0,354375.0
33345948,0,322.0,355500.0
33369768,313,630.0,354375.0
33369843,309,407.0,355500.0
33374929,78,360.0,354375.0
33401351,233,753.0,354375.0
33401804,112,315.0,354375.0
33420237,257,630.0,354375.0
33421178,297,7832.0,354375.0
33423832,90,768.0,355500.0
33425941,152,9450.0,56700.0
33426160,0,362.0,355500.0
33426720,315,405.0,354375.0
33427132,248,678.0,355500.0
33429553,0,948.0,948.0
33447521,24,360.0,354375.0
33450879,309,925.0,114975.0
33453266,282,314.0,353250.0
33454889,295,630.0,354375.0
33465089,120,360.0,28350.0
33488385,315,630.0,4410.0
33489098,0,632.0,2212.0
33491525,176,405.0,354375.0
33492412,177,405.0,354375.0
33492728,0,498.0,355500.0
33493801,0,316.0,355500.0
33515981,277,628.0,353250.0
33517407,0,632.0,355500.0
33523226,312,630.0,354375.0
33527921,261,630.0,354375.0
33529587,180,630.0,354375.0
33530039,0,316.0,355500.0
33539557,173,405.0,1890.0
33548099,275,630.0,9450.0
33550688,142,405.0,354375.0
33556052,214,630.0,354375.0
33559059,304,630.0,354375.0
33559118,306,630.0,354375.0
33561647,284,624.0,114975.0
33580233,313,315.0,6615.0
33588064,206,630.0,354375.0
33588725,0,316.0,355500.0
33589420,0,314.0,2198.0
33608577,140,945.0,9450.0
33613852,62,628.0,353250.0
33615693,0,407.0,355500.0
33631335,305,675.0,4410.0
33632097,243,1035.0,354375.0
33635698,179,628.0,353250.0
33639757,310,962.0,355500.0
33641288,0,628.0,4396.0
33684581,176,405.0,354375.0
33686603,262,630.0,354375.0
33702135,307,9450.0,354375.0
33704090,1,502.0,114610.0
33706357,301,504.0,114975.0
33707162,50,630.0,354375.0
33708171,0,632.0,355500.0
33709351,50,630.0,354375.0
33711518,0,632.0,355500.0
33718507,111,9420.0,353250.0
33719117,202,628.0,353250.0
33719617,288,945.0,354375.0
33721577,227,675.0,354375.0
33737815,314,315.0,354375.0
33742375,89,9450.0,354375.0
33743986,316,407.0,355500.0
33744589,310,407.0,355500.0
33745251,291,407.0,355500.0
33748527,140,812.0,28350.0
33750360,225,795.0,354375.0
33752006,70,630.0,354375.0
33769595,231,585.0,354375.0
33773076,285,795.0,354375.0
33775216,0,632.0,9480.0
33776169,110,314.0,353250.0
33776607,0,632.0,1264.0
33776656,237,9450.0,354375.0
33780982,12,630.0,354375.0
33788111,302,649.0,14490.0
33797987,0,314.0,6594.0
33801656,122,405.0,354375.0
33807029,290,797.0,354375.0
33809592,165,630.0,354375.0
33822487,194,658.0,319650.0
33822680,171,630.0,354375.0
33823280,221,937.0,353250.0
33825377,298,504.0,114975.0
33852894,120,630.0,354375.0
33855021,16,450.0,354375.0
33870925,179,629.0,355500.0
33875421,314,9420.0,114610.0
33875519,79,630.0,354375.0
33881312,176,630.0,354375.0
33883271,173,630.0,354375.0
33897472,42,630.0,354375.0
33901888,92,13178.0,354375.0
33907319,58,4690.0,313175.0
33909262,0,2212.0,6320.0
33909371,179,636.0,57330.0
33911941,220,630.0,354375.0
33912398,5,9734.0,28260.0
33939664,36,675.0,354375.0
33943952,159,315.0,354375.0
33945489,0,314.0,353250.0
33958021,300,315.0,354375.0
33968846,305,636.0,28350.0
33971785,314,315.0,354375.0
33972001,0,632.0,2212.0
33972190,154,630.0,1575.0
33975840,300,796.0,354375.0
33991603,0,316.0,2212.0
33991677,80,630.0,354375.0
33998350,0,630.0,354375.0
33998391,0,314.0,353250.0
33998581,107,315.0,3150.0
34010372,90,9525.0,37800.0
34015726,0,497.0,355500.0
34032911,220,9450.0,354375.0
34040193,6,1266.0,1266.0
34043723,1,452.0,6320.0
34044186,60,330.0,354375.0
34044583,146,945.0,354375.0
34056824,305,9450.0,115290.0
34062021,149,630.0,9135.0
34062849,89,314.0,1570.0
34063635,0,632.0,2212.0
34066046,244,9450.0,354375.0
34082135,0,948.0,355500.0
34085518,279,9450.0,354375.0
34092927,248,315.0,354375.0
34094774,138,9450.0,354375.0
34115434,88,9420.0,18840.0
34119478,0,632.0,355500.0
34121220,178,9450.0,114975.0
34125683,303,630.0,354375.0
34126304,0,628.0,353250.0
34126384,315,9450.0,354375.0
34126961,312,853.0,353250.0
34148977,140,9450.0,354375.0
34150292,44,315.0,354375.0
34151551,131,9450.0,354375.0
34151819,68,3288.0,354375.0
34170160,133,9450.0,354375.0
34172976,0,632.0,1580.0
34176567,78,315.0,354375.0
34178755,67,315.0,354375.0
34179244,266,421.0,114610.0
34179521,0,316.0,355500.0
34182810,0,316.0,948.0
34195801,59,948.0,355500.0
34205341,295,463.0,314685.0
34205566,315,315.0,354375.0
34206975,0,948.0,1580.0
34223031,269,630.0,354375.0
34223176,309,765.0,354375.0
34229870,14,630.0,354375.0
34232229,263,630.0,354375.0
34249870,54,585.0,354375.0
34286016,280,630.0,354375.0
34310407,299,945.0,354375.0
34311023,299,378.0,314685.0
34312566,263,945.0,354375.0
34313636,294,378.0,314685.0
34330110,88,405.0,354375.0
34330815,77,403.0,353250.0
34331421,58,945.0,4410.0
34333572,302,780.0,354375.0
34339999,151,630.0,47250.0
34345055,262,630.0,8820.0
34365525,232,719.0,354375.0
34370698,164,630.0,3150.0
34388698,271,630.0,354375.0
34392527,0,628.0,353250.0
34405382,272,650.0,14490.0
34405814,3,315.0,354375.0
34417754,0,316.0,2528.0
34418051,166,9450.0,354375.0
34418065,206,618.0,354375.0
34446875,66,945.0,354375.0
34449777,88,315.0,2205.0
34466318,159,630.0,354375.0
34466389,255,630.0,354375.0
34473511,167,630.0,354375.0
34477011,90,315.0,1890.0
34478881,175,450.0,354375.0
34479359,158,315.0,3150.0
34480181,0,630.0,114975.0
34481495,183,632.0,355500.0
34481699,73,945.0,354375.0
34501590,277,795.0,354375.0
34506545,256,360.0,354375.0
34506656,31,724.0,353250.0
34513576,267,495.0,354375.0
34525790,314,9450.0,354375.0
34538314,108,315.0,354375.0
34543696,314,315.0,354375.0
34573506,108,540.0,354375.0
34575449,273,630.0,354375.0
34576589,246,630.0,354375.0
34601865,22,649.0,14490.0
34605707,0,948.0,355500.0
34617369,0,632.0,18960.0
34619290,269,1027.0,35168.0
34626183,315,668.0,9450.0
34641121,253,628.0,353250.0
34642330,249,630.0,354375.0
34644718,275,630.0,354375.0
34645598,278,630.0,354375.0
34646546,305,632.0,355500.0
34651569,276,378.0,314685.0
34668987,286,378.0,314685.0
34669210,102,319.0,355500.0
34673296,91,316.0,355500.0
34674330,0,632.0,355500.0
34679541,4,632.0,2212.0
34681984,288,316.0,9480.0
34683070,304,316.0,9480.0
34683165,169,314.0,353250.0
34683316,308,316.0,9480.0
34688029,279,628.0,353250.0
34689992,84,628.0,353250.0
34713958,0,407.0,355500.0
34714587,289,7078.0,354375.0
34714797,95,405.0,354375.0
34715200,89,630.0,2205.0
34743636,104,315.0,9450.0
34746314,259,794.0,353250.0
34747227,89,628.0,9106.0
34749149,126,925.0,28350.0
34751239,105,315.0,354375.0
34752319,60,630.0,28350.0
34752837,303,9450.0,354375.0
34753230,259,732.0,9450.0
34771375,0,632.0,355500.0
34771559,88,315.0,354375.0
34773657,3,632.0,355500.0
34776332,315,945.0,354375.0
34777155,0,628.0,353250.0
34778918,0,314.0,353250.0
34780200,312,315.0,354375.0
34808322,0,497.0,355500.0
34812627,178,945.0,6615.0
34817690,288,378.0,314685.0
34818937,289,377.0,313686.0
34818938,293,378.0,314685.0
34818990,300,378.0,314685.0
34892378,0,929.0,355500.0
34892620,0,900.0,114975.0
34893692,315,9450.0,354375.0
34897904,255,727.0,354375.0
34900662,92,314.0,353250.0
34901153,213,630.0,354375.0
34902765,208,630.0,354375.0
34906123,0,632.0,355500.0
34906207,269,9450.0,354375.0
34907758,269,630.0,57330.0
34934348,153,630.0,353250.0
34936222,180,315.0,354375.0
34938045,0,452.0,355500.0
34938326,0,316.0,355500.0
34939826,315,315.0,347193.0
34943422,14,450.0,354375.0
34962040,296,315.0,354375.0
34966681,1,632.0,355500.0
34977490,294,378.0,314685.0
34997063,256,1035.0,354375.0
34997148,283,945.0,338723.0
34997470,0,632.0,355500.0
34997605,305,945.0,338723.0
34998235,0,630.0,354375.0
34998748,142,945.0,354375.0
35002075,246,664.0,354375.0
35002497,243,664.0,354375.0
35002753,248,664.0,354375.0
35003629,7,315.0,9450.0
35007739,179,630.0,354375.0
35014902,90,630.0,9450.0
35034112,0,1037.0,355500.0
35034733,285,945.0,354375.0
35035409,168,448.0,353250.0
35036942,305,378.0,314685.0
35038778,274,378.0,314685.0
35056388,149,630.0,354375.0
35064284,73,1062.0,8505.0
35076779,315,630.0,945.0
35092479,36,405.0,354375.0
35118007,90,630.0,2205.0
35125824,174,314.0,353250.0
35128414,314,504.0,114975.0
35130078,148,630.0,354375.0
35130535,132,405.0,354375.0
35156539,167,637.0,354375.0
35160307,123,405.0,114975.0
35176743,68,1063.0,8505.0
35178464,77,1109.0,8505.0
35187483,1,315.0,354375.0
35189772,0,938.0,355500.0
35191009,315,315.0,347193.0
35191354,246,504.0,114975.0
35191450,315,315.0,347193.0
35191712,315,315.0,347193.0
35191999,315,315.0,347193.0
35194035,315,9450.0,354375.0
35195149,223,628.0,353250.0
35197177,300,377.0,314685.0
35197978,289,377.0,313686.0
35222287,312,630.0,354375.0
35222429,210,901.0,354375.0
35226573,0,632.0,355500.0
35231306,139,630.0,354375.0
35234093,178,630.0,3150.0
35234200,269,315.0,114975.0
35234307,207,315.0,114975.0
35235074,12,315.0,114975.0
35235388,313,315.0,114975.0
35235849,312,315.0,114975.0
35236597,222,314.0,114610.0
35239817,8,495.0,354375.0
35258639,248,517.0,115340.0
35262129,0,426.0,355500.0
35262677,244,942.0,353250.0
35275996,110,633.0,354375.0
35278629,0,628.0,353250.0
35289197,0,723.0,355500.0
35332508,201,315.0,354375.0
35362281,302,649.0,14490.0
35379865,0,948.0,1264.0
35383025,57,945.0,354375.0
35384865,0,407.0,355500.0
35385417,0,314.0,353250.0
35386014,275,314.0,3140.0
35387496,166,315.0,2520.0
35431010,0,632.0,355500.0
35431174,180,9450.0,354375.0
35440277,308,650.0,14490.0
35460422,94,945.0,354375.0
35462377,211,504.0,114975.0
35466711,315,945.0,35280.0
35467031,0,630.0,354375.0
35467842,0,630.0,354375.0
35468350,0,628.0,353250.0
35468466,50,630.0,354375.0
35468726,0,632.0,355500.0
35469020,0,9420.0,353250.0
35479849,208,706.0,354375.0
35483559,71,9450.0,354375.0
35511865,315,315.0,2520.0
35512044,315,315.0,2520.0
35512188,315,314.0,2512.0
35512279,315,315.0,2520.0
35530013,0,316.0,948.0
35531051,36,628.0,354375.0
35568871,112,938.0,114975.0
35573520,55,314.0,353250.0
35575172,89,405.0,114975.0
35576403,179,315.0,354375.0
35580634,283,423.0,114975.0
35608626,303,378.0,314685.0
35612368,288,944.0,338723.0
35614112,300,378.0,314685.0
35616339,268,9450.0,354375.0
35638901,0,407.0,355500.0
35639613,101,9450.0,354375.0
35644274,183,315.0,354375.0
35644276,1,315.0,354375.0
35644278,181,315.0,354375.0
35649555,73,403.0,353250.0
35652611,277,630.0,354375.0
35668909,315,315.0,354375.0
35679923,65,496.0,36962.0
35681188,298,9450.0,354375.0
35681484,272,378.0,314685.0
35686200,285,9450.0,354375.0
35706073,46,315.0,354375.0
35706955,272,377.0,314685.0
35729056,147,315.0,354375.0
35742156,122,315.0,354375.0
35760411,315,9450.0,354375.0
35761331,82,945.0,354375.0
35786464,115,629.0,354375.0
35786885,315,762.0,9450.0
35787528,269,630.0,354375.0
35788694,0,315.0,8820.0
35789056,0,315.0,8820.0
35789139,0,315.0,8820.0
35789214,0,315.0,8820.0
35789295,0,315.0,8820.0
35789381,0,315.0,8820.0
35792213,315,315.0,347193.0
35792257,271,654.0,354375.0
35792420,308,630.0,114975.0
35792660,315,315.0,347193.0
35792950,315,315.0,347193.0
35796898,90,630.0,2205.0
35800900,262,795.0,354375.0
35801943,315,315.0,676457348805.0
35802289,315,315.0,676457348805.0
35802365,314,315.0,676457348805.0
35802891,205,316.0,355500.0
35805886,92,9396.0,354375.0
35806018,300,630.0,114975.0
35806997,227,614.0,354375.0
35808505,32,9450.0,63000.0
35831296,0,316.0,2212.0
35839497,300,378.0,314685.0
35845578,67,9450.0,56700.0
35864111,305,378.0,314685.0
35868357,217,720.0,354375.0
35874200,272,945.0,354375.0
35880935,284,1873.0,354375.0
35904152,133,945.0,354375.0
35907369,289,630.0,354375.0
35911347,167,629.0,354375.0
35918578,134,314.0,353250.0
35941398,301,378.0,314685.0
35943540,66,942.0,353250.0
35944728,298,853.0,354375.0
35954462,310,650.0,14490.0
35954585,284,649.0,14490.0
35955183,285,649.0,14490.0
35968982,314,9450.0,229950.0
35983453,315,315.0,354375.0
35983655,315,315.0,354375.0
35992303,80,315.0,354375.0
35998720,179,9450.0,354375.0
36002571,0,9450.0,354375.0
36024642,302,378.0,314685.0
36031476,245,630.0,354375.0
36034746,243,630.0,354375.0
36040824,67,630.0,354375.0
36051039,282,650.0,14490.0
36107199,286,315.0,354375.0
36113543,263,723.0,354375.0
36132444,2,494.0,36780.0
36142220,65,630.0,4410.0
36144835,296,630.0,354375.0
36161226,218,649.0,14490.0
36177944,284,630.0,51786.0
36178545,275,630.0,50401.0
36210133,0,9480.0,355500.0
36211728,310,720.0,354375.0
36225255,0,768.0,355500.0
36229689,229,9420.0,353250.0
36238043,263,314.0,353250.0
36240209,215,315.0,354375.0
36243368,0,316.0,9796.0
36262820,249,795.0,354375.0
36270945,88,948.0,2212.0
36277473,284,630.0,51786.0
36301640,280,630.0,354375.0
36312023,2,632.0,355500.0
36318597,176,315.0,354375.0
36338682,86,9450.0,354375.0
36350473,273,315.0,354375.0
36386015,0,632.0,4424.0
36388352,248,1013.0,354375.0
36416339,1,315.0,2205.0
36420157,250,315.0,354375.0
36427748,64,942.0,353250.0
36446839,23,315.0,354375.0
36447405,281,799.0,355500.0
36478542,174,765.0,354375.0
36505039,280,726.0,9450.0
36511828,1,630.0,354375.0
36512072,154,504.0,114975.0
36515320,273,723.0,354375.0
36520469,300,9450.0,354375.0
36523604,187,315.0,354375.0
36547478,181,630.0,9135.0
36548367,60,9450.0,354375.0
36548782,147,945.0,354375.0
36550291,66,9450.0,354375.0
36561279,112,630.0,8820.0
36569807,67,3288.0,354375.0
36569846,42,628.0,353250.0
36594958,95,945.0,354375.0
36603478,282,786.0,114975.0
36605215,105,630.0,354375.0
36630674,314,314.0,353250.0
36633105,0,316.0,2212.0
36634862,27,9480.0,353920.0
36635785,277,630.0,354375.0
36641172,86,315.0,354375.0
36675687,0,314.0,2198.0
36693845,286,391.0,354375.0
36698581,81,314.0,353250.0
36701228,167,315.0,354375.0
36701832,81,945.0,354375.0
36705248,79,630.0,354375.0
36724118,189,9420.0,353250.0
36728294,49,630.0,354375.0
36731970,299,630.0,2205.0
36733565,18,450.0,354375.0
36758005,138,945.0,354375.0
36758043,279,795.0,354375.0
36763819,220,504.0,114975.0
36768995,104,315.0,4410.0
36770034,282,640.0,114975.0
36830403,276,315.0,354375.0
36831065,105,315.0,354375.0
36836594,126,315.0,354375.0
36836980,23,630.0,114975.0
36845451,136,861.0,114975.0
36883459,0,316.0,355500.0
36884456,0,316.0,355500.0
36902915,208,630.0,354375.0
36905634,255,630.0,354375.0
36906142,204,630.0,354375.0
36906182,308,9450.0,354375.0
36942330,53,630.0,354375.0
36983417,0,632.0,355500.0
36997144,170,405.0,354375.0
37003728,167,315.0,354375.0
37013479,215,493.0,354375.0
37016329,295,675.0,66275.0
37016874,113,943.0,354375.0
37042981,269,630.0,354375.0
37046091,0,314.0,353250.0
37062724,259,625.0,114975.0
37077940,97,315.0,354375.0
37080727,64,630.0,354375.0
37080931,302,798.0,354375.0
37082984,56,405.0,353250.0
37088892,304,630.0,354375.0
37089376,306,630.0,9450.0
37090454,298,315.0,354375.0
37092421,155,630.0,354375.0
37103943,294,649.0,14490.0
37113129,249,463.0,354375.0
37118508,309,925.0,114975.0
37149516,314,628.0,353250.0
37152918,219,9450.0,354375.0
37161349,316,316.0,355500.0
37174700,313,9450.0,56700.0
37184311,313,360.0,354375.0
37184369,314,315.0,354375.0
37215924,91,450.0,354375.0
37245633,221,765.0,354375.0
37248464,288,630.0,8820.0
37249443,113,9765.0,56700.0
37274015,135,315.0,354375.0
37281889,89,315.0,1260.0
37289126,0,632.0,355500.0
37290329,150,315.0,354375.0
37290926,315,925.0,114975.0
37291927,248,630.0,354375.0
37296256,236,630.0,354375.0
37321748,0,316.0,355500.0
37322856,59,315.0,354375.0
37324336,16,403.0,353250.0
37362118,0,9734.0,353250.0
37365301,155,630.0,354375.0
37378480,286,649.0,14490.0
37386053,245,630.0,57330.0
37388699,223,1011.0,354375.0
37391246,293,1035.0,9450.0
37391357,241,630.0,354375.0
37392238,283,450.0,354375.0
37402609,218,630.0,354375.0
37429273,265,387.0,354375.0
37455194,119,405.0,354375.0
37455823,300,630.0,354375.0
37462665,0,768.0,355500.0
37463644,302,790.0,354375.0
37487772,42,630.0,354375.0
37489157,49,1256.0,353250.0
37492152,0,673.0,353250.0
37493866,164,630.0,354375.0
37494808,260,912.0,354375.0
37495535,119,630.0,354375.0
37499529,159,630.0,354375.0
37507293,0,316.0,948.0
37526635,43,315.0,354375.0
37557726,308,9420.0,353250.0
37558614,102,319.0,355500.0
37558670,173,315.0,354375.0
37558947,103,319.0,355500.0
37558986,148,405.0,114975.0
37559680,102,319.0,355500.0
37559742,312,925.0,114975.0
37561796,5,315.0,354375.0
37563794,146,314.0,353250.0
37563890,80,403.0,114610.0
37564038,0,632.0,6320.0
37583016,297,630.0,57330.0
37587401,179,630.0,4410.0
37593669,171,630.0,354375.0
37599157,244,315.0,354375.0
37599205,1,496.0,36962.0
37600886,234,753.0,354375.0
37629592,131,646.0,9135.0
37653377,283,795.0,354375.0
37654198,214,9450.0,94500.0
37658014,272,795.0,354375.0
37677921,145,315.0,354375.0
37680207,19,360.0,354375.0
37682465,150,315.0,354375.0
37687881,260,315.0,6300.0
37689821,267,630.0,354375.0
37707583,282,793.0,353250.0
37715078,31,632.0,355500.0
37719729,70,450.0,354375.0
37745705,0,316.0,1264.0
37749408,309,945.0,354375.0
37774023,0,407.0,355500.0
37774171,83,773.0,8848.0
37778682,96,630.0,354375.0
37799726,101,319.0,355500.0
37800019,123,9450.0,114975.0
37807442,79,1890.0,354375.0
37809196,167,630.0,354375.0
37825180,62,315.0,354375.0
37829863,177,945.0,354375.0
37830396,298,378.0,314685.0
37831361,297,378.0,314685.0
37831495,280,504.0,114975.0
37856446,53,9450.0,354375.0
37857656,114,945.0,354375.0
37858288,165,945.0,4410.0
37878506,127,495.0,354375.0
37883572,212,1035.0,354375.0
37885707,166,630.0,354375.0
37898509,79,900.0,354375.0
37907056,256,657.0,353250.0
37910377,217,1575.0,354375.0
37912148,187,630.0,354375.0
37913396,154,628.0,353250.0
37931346,137,630.0,354375.0
37937055,102,319.0,355500.0
37937280,102,319.0,355500.0
37937793,96,319.0,355500.0
37938027,102,319.0,355500.0
37938985,28,9420.0,62800.0
37943204,3,314.0,1256.0
37943866,230,945.0,354375.0
37944726,0,316.0,355500.0
37960375,116,630.0,354375.0
37972047,103,938.0,354375.0
37991917,246,630.0,354375.0
37994857,135,360.0,354375.0
37998341,296,630.0,29925.0
38002095,315,9450.0,114975.0
38008472,269,51849.0,114975.0
38014896,82,315.0,354375.0
38020913,169,495.0,354375.0
38023452,9,315.0,354375.0
38037224,212,9450.0,354375.0
38040294,315,765.0,354375.0
38047475,172,630.0,354375.0
38060936,279,9450.0,354375.0
38072544,0,314.0,3140.0
38073149,4,945.0,945.0
38074558,0,316.0,355500.0
38086280,258,630.0,354375.0
38090897,143,630.0,29925.0
38095416,190,945.0,4410.0
38097491,1,315.0,9450.0
38100741,0,316.0,355500.0
38101816,168,630.0,9450.0
38101928,0,632.0,355500.0
38103571,0,723.0,355500.0
38104423,113,9450.0,354375.0
38128787,0,316.0,355500.0
38128953,249,9450.0,28350.0
38134631,77,9450.0,354375.0
38135497,294,630.0,354375.0
38135736,0,632.0,355500.0
38152114,214,875.0,114975.0
38152746,156,9450.0,354375.0
38154736,0,632.0,355500.0
38155967,237,2974.0,354375.0
38157250,252,2974.0,354375.0
38157254,283,2974.0,354375.0
38157260,282,2974.0,354375.0
38157270,296,1534.0,353250.0
38160639,294,630.0,354375.0
38161028,301,630.0,354375.0
38187336,173,630.0,354375.0
38208044,261,2973.0,114975.0
38208735,238,630.0,354375.0
38213185,283,630.0,114975.0
38214024,0,362.0,4108.0
38214544,89,945.0,354375.0
38220093,313,405.0,354375.0
38229992,0,632.0,2212.0
38237923,229,315.0,354375.0
38260125,52,9450.0,28350.0
38285017,34,315.0,354375.0
38295711,315,9450.0,354375.0
38306255,179,630.0,354375.0
38322185,225,9765.0,354375.0
38324751,123,450.0,354375.0
38331148,210,407.0,355500.0
38346554,313,9765.0,354375.0
38348096,227,630.0,57330.0
38355641,63,630.0,354375.0
38359433,0,632.0,948.0
38360055,40,630.0,354375.0
38360511,315,315.0,354375.0
38362052,307,315.0,354375.0
